Datetime,Open,High,Low,Close,Adj Close,Volume
2022-08-03 09:15:00+05:30,2390.050048828125,2390.89990234375,2363.0,2367.64990234375,2367.64990234375,0
2022-08-03 10:15:00+05:30,2367.60009765625,2369.800048828125,2355.75,2360.35009765625,2360.35009765625,139393
2022-08-03 11:15:00+05:30,2360.0,2368.89990234375,2356.199951171875,2365.39990234375,2365.39990234375,173477
2022-08-03 12:15:00+05:30,2365.39990234375,2373.0,2360.0,2372.5,2372.5,175316
2022-08-03 13:15:00+05:30,2372.89990234375,2390.0,2370.5,2385.199951171875,2385.199951171875,116445
2022-08-03 14:15:00+05:30,2385.14990234375,2419.5,2381.949951171875,2419.5,2419.5,241075
2022-08-03 15:15:00+05:30,2418.550048828125,2425.89990234375,2418.0,2419.0,2419.0,144254
2022-08-04 09:15:00+05:30,2428.0,2430.449951171875,2402.0,2403.949951171875,2403.949951171875,0
2022-08-04 10:15:00+05:30,2403.949951171875,2412.35009765625,2403.0,2403.25,2403.25,60223
2022-08-04 11:15:00+05:30,2403.949951171875,2404.0,2371.75,2389.0,2389.0,181749
2022-08-04 12:15:00+05:30,2389.35009765625,2403.449951171875,2380.60009765625,2402.14990234375,2402.14990234375,124330
2022-08-04 13:15:00+05:30,2403.449951171875,2414.89990234375,2400.0,2408.10009765625,2408.10009765625,115611
2022-08-04 14:15:00+05:30,2408.10009765625,2430.0,2405.0,2424.64990234375,2424.64990234375,219290
2022-08-04 15:15:00+05:30,2424.64990234375,2426.89990234375,2415.75,2419.5,2419.5,89728
2022-08-05 09:15:00+05:30,2427.949951171875,2447.050048828125,2423.10009765625,2433.050048828125,2433.050048828125,0
2022-08-05 10:15:00+05:30,2433.050048828125,2444.89990234375,2429.64990234375,2438.10009765625,2438.10009765625,127121
2022-08-05 11:15:00+05:30,2438.0,2438.449951171875,2428.14990234375,2436.0,2436.0,83647
2022-08-05 12:15:00+05:30,2436.0,2439.699951171875,2425.25,2435.75,2435.75,92993
2022-08-05 13:15:00+05:30,2436.050048828125,2472.39990234375,2426.25,2435.89990234375,2435.89990234375,1224073
2022-08-05 14:15:00+05:30,2435.10009765625,2443.35009765625,2418.0,2432.949951171875,2432.949951171875,443702
2022-08-05 15:15:00+05:30,2432.050048828125,2434.949951171875,2428.0,2428.0,2428.0,143963
2022-08-08 09:15:00+05:30,2464.0,2474.10009765625,2436.60009765625,2449.10009765625,2449.10009765625,0
2022-08-08 10:15:00+05:30,2448.699951171875,2450.0,2433.199951171875,2446.25,2446.25,171320
2022-08-08 11:15:00+05:30,2446.800048828125,2447.60009765625,2440.0,2444.050048828125,2444.050048828125,90335
2022-08-08 12:15:00+05:30,2444.449951171875,2452.85009765625,2443.89990234375,2450.0,2450.0,131624
2022-08-08 13:15:00+05:30,2450.0,2453.0,2440.0,2446.800048828125,2446.800048828125,198527
2022-08-08 14:15:00+05:30,2447.0,2451.0,2443.949951171875,2446.89990234375,2446.89990234375,211828
2022-08-08 15:15:00+05:30,2446.75,2449.75,2444.14990234375,2448.0,2448.0,114485
2022-08-10 09:15:00+05:30,2467.550048828125,2467.550048828125,2417.449951171875,2422.699951171875,2422.699951171875,0
2022-08-10 10:15:00+05:30,2423.25,2432.85009765625,2423.10009765625,2425.75,2425.75,93532
2022-08-10 11:15:00+05:30,2425.75,2427.0,2417.5,2424.60009765625,2424.60009765625,97656
2022-08-10 12:15:00+05:30,2424.60009765625,2431.449951171875,2423.0,2425.0,2425.0,87075
2022-08-10 13:15:00+05:30,2425.800048828125,2428.25,2420.5,2424.300048828125,2424.300048828125,93374
2022-08-10 14:15:00+05:30,2424.14990234375,2440.0,2421.0,2435.39990234375,2435.39990234375,231402
